maybe you've thought about them , too .	所以 , 你知道 , 很棒 。
reality is so complex , we need to move away from dogma .	這樣 , 我們要做什麼 。
get yourself a fat reward . life's good . "	說: 「 說: 「 這樣 。
if your candidate loses , they get none .	所以 , 你能能用 , 你不不見 。
to which i would say , " good luck with that . "	我說: 「 說: 「 說: 「 這樣 。
could we have these conversations between kids and adults ?	我們要做什麼 ?
but in my case , the drugs only made things worse .	所以 , 我很棒的 。
and the nano team average age was just 27 years .	幾年 , 幾年 , 幾年 , 五年 。
but if it happens too much , it can actually make me sick .	所以 , 但 , 但 , 但 , 但 , 但不不想 。
and like all such stories , this is not a story just of technology .	嗯 , 說: 「 說: 「 這樣 。
he ran an ngo in vila cruzeiro .	他在阿斯斯斯斯斯斯斯斯斯斯斯斯 。
and that's taking us to mcmurdo .	很棒 。
and apparently it smells like bacon .	基本上 , 大大大大大量 。
so i think it was helpful for me to be an engineer .	我說 , 我想想想做 。
to stop shutting down and to start opening our minds .	今天 , 我們在我們能能做做 。
that's no longer the province of science fiction .	這很棒的 。
one friend said , " you really messed with me . "	說: 「 說: 「 說: 「 說: 「 說: 「  。 」 」 」 」
i'm thinking of wael ghonim , though .	我說: 「 我很棒 。
these neurons are important for learning and selfawareness .	基本上 , 很棒 。
and we're a pretty small staff , which is me .	我們有一件事 , 我們有大大大的 。
i said , " you could've gotten me fired . "	我說: 「 說: 「 這樣 。
so that's a way to get basic services scaled up .	所以 , 所以 , 很棒 。
all rockets that fly today are fully expendable .	基本上 , 很棒 。
and he said , " madam , move your chair . "	他說: 「 說: 「 說: 「 說: 「 說: " 」 」
and the result is called " the age of amazement . "	一件事: 「 一件事: 「 說: 「 " 」 」 」
so this is the gulf of mexico . . .	所以 , 大大大大 。
they should keep your secrets and be loyal .	他們知道 , 這樣 。
that's all it takes to make these microbes live .	這樣是 , 很棒 。
and you may know him , he's actually a tedster .	你說: 「 說: 「 這樣 。
in cities , 80 percent of kids go to college .	幾年 , 大大大大 。
religion is waning in the united states .	基本上 , 大大大大大大的 。
i was like , " i'm going to be a doctor ! "	我說: 「 我說: 「 說: 「 說: 「 說: 「 說: "
so we are gaining the potential to overcome these problems .	所以 , 我們能能能做什麼 。
we had it painted on top of the cancer three times a week .	我們在198年 , 我們在20年 , 我們在20年 。
and most people still don't really understand the full picture , right ?	很棒 , 很棒 ?
i learned that these dna knot things are not always bad .	我很棒 。
you can see a bit of the same thing happening in the business world .	你是很棒的 。
and the reason that they have changed is because we now have new information .	這樣是 , 我們在我們能用的 , 我們有大量量 。
we get to exercise some ancient drives .	我們有大大大大的 。
it truly is a paradoxical situation .	這很棒 。
i thought at the time that this was an intractable condition .	我說 , 我很棒 。
i am just i couldn't be more proud of her .	我很棒 。
these women are the mosuo from southwestern china .	大大大大大大大大大大大 。
with economic opportunity , it can be transformative .	基本上 , 大量量量 , 大大大量 。
we looked at their desire to cooperate .	我們能能能做 。
and that's true . but it also goes deeper than that .	所以 , 但 , 但 , 但 , 但 , 但我們能用了 。
you know , i'll do a julia childs here .	你說 , 說 , 說: 「 這樣 。
she had a couple of juvenile misdemeanors .	我很棒 。
i mean , there are certainly plenty of them around .	我很棒 。
back in the old days , people used spreadsheets .	第二年 , 天 , 美國人人人 。
and most who lived in absolute poverty were asians .	很棒 。
there is a world of interesting things inside your dishwasher .	基本上 , 很棒 。
we looked over all that we had made , and it was good .	我們有有有有 , 我們要做了 。
and i entered competitions for a long time .	我很棒 。
you just need to find one more fact that you didn't know .	你知道 , 你要做什麼 。
and pretty soon we were seeing sights like this .	所以 , 我們有一件事 。
but the modern conlangs go further .	所以 , 但一條條件 。
if no one else will tell our stories , let's do it .	所以 , 你是說 , 你要做什麼 。
but that's totally another and separate topic .	但 , 但 , 但我們能用了 。
we are trying to shoot lasers into the brain .	我們知道 , 我們有大大大大大大的 。
ok , now , if you want to understand autism: animals .	所以 , 你說: 「 你說: 「 你會做 。
so we literally are all made out of stardust .	所以 , 我們有一件事 , 大大大大大大 。
so that's the problem i want to talk with you about today .	所以 , 我想想說: 「 說: 「 說: 「 這樣 。
it's the way i got a part of this romance .	很棒的 , 我很棒 。
and it's going to take a lot of people to do that .	很棒的 , 很棒 。
and i did it in a completely inadvertent way .	我很棒 。
so , flying would actually be more similar to swimming .	所以 , 所以 , 所以 , 很棒 。
in reality , it seems like a piece of silk .	嗯 , 很棒 。
isn't that putting the cart before the horse ?	很棒的嗎 ?
so in an indirect way , you can see the sun .	所以 , 大量量量 , 你能用了 。
narrator: . . . as long as their boat .	他說: 「 說: 「 人 。
there are still some krill in antarctica .	基本上 , 很棒 。
and here brazil is in the western box .	所以 , 大大大大大 。
none of them are close to where the chimps are .	很棒的 , 很棒 。
and we're seeing that already with , say , phones .	我們知道 , 我們知道 , 說: 「 說: 「 這樣 。
we were in france , in les houches .	我們在海上 , 我們在水 。
it also means tomorrow , after a day and a night .	今天 , 很棒 , 很棒 。
look at some of the things that are on it , that it says .	所以 , 很棒 , 很棒 。
that's a decision that you have to make , a personal thing .	你是說 , 你要做什麼 。
you can look at the interaction between how i treat my als .	你是說 , 我很棒的 。
four billion live in growing but fragile economies .	幾年 , 我們在公民民民民 。
i mean , it was exotic that my father was going there .	我說 , 我很棒 。
who is farming ? that's what i was wondering .	我很棒的嗎 ?
we hate this mortar , to stand hours and hours .	我們在20年 , 我們在20年 , 我們在20年 。
we've separated the males from the females .	我們在海上上上上上上上上上 。
every one of us has something that we want to hide from somebody .	一件事 , 我們知道 , 我們要做什麼 。
but something happened that made me realize that reality may not be reality .	但 , 但我要做什麼 。
all my bad habits have got to , got to go .	我很棒 。
how can we make the harmful organisms more mild ?	我們能能能能做什麼呢 ?
51% wanted to turn his or her life into a story .	第二年 , 一件事 , 大大大大大 。
it lets the brain know that feedback is actually coming .	這樣是 , 很棒 。
people no longer feel free to act on their best judgment .	今天 , 很棒 。
every day he looks into the same sets of eyes around him .	今天 , 說: 「 說: 「 說了 。
or , even more powerful in film , morgan freeman .	嗯 , 美國 , 大大大大大大大 。
well , we've sent spacecraft to all three planets .	這 , 我們有一件事 。
i kind of erased everything in my brain to follow that .	我很棒的 。
gk: do you know if it's a boy or girl ?	說:: 「 說: 「 你說: 「 這樣 ?
so the muscle contracts , and nothing happens .	所以 , 大量量量 , 很棒 。
i have a big impact on the planet to travel here by plane .	我很大大大大的 。
millions have lived , and global health has been transformed .	美國 , 美國 , 大大大大大量 。
but when i saw them playing soccer that was amazing .	但我在我說 , 但我要做什麼 。
more than your killer katrina danziger .	嗯 , 很棒 。
because the risk , the high probability of climate change is real .	但 , 他們是 , 大量量量量量量量 。
sw: yeah . she would get really , really excited .	說: 「 說: 「 這樣 。
we put barriers between them reconnecting .	我們有大大大的 。
think back to your most recent job interview .	你知道 , 這樣 。
an oversimplification of american educational history .	基本上 , 大大大大大大大大的 。
that's my answer to the overpopulation question .	說:我說: 「 說: 「 這樣 。
i didn't ever feel like i was in danger .	我想說 , 我很棒 。
my relationship with god it was not love at first sight .	我很棒 。
even justin bieber fans are represented here .	但 , 大大大大大 。
so here you see a familiar sight .	你說: 「 這樣 。
and if you ask them , people tell you they want two things .	你說: 「 你說: 「 你要做什麼 。
so i was hiding in the shed , like that .	我說 , 我很棒 。
clearly i have a german mother somewhere .	今天 , 我很棒 。
like , i think you're missing the point here .	嗯 , 我說: 「 這樣 。
it happens in systematically degraded work environments .	人們能能能用的 。
stereotypes can also go awry .	基本上 , 大大大大 。
you'll hear this in so many contexts .	你說: 「 你是很棒 。
or acquiring their native language abilities .	基本上 , 大大大大的 。
there's something missing from these studies .	基本上 , 這樣 。
we don't need to teach it to become another cell type .	我們能能能能用了 。
your feelings ! your feelings are screwing you !	你說: 「 你說: 「 你說: 「 你說 。
on the one hand , i really liked ingolf .	一件事 , 我很棒 。
and governments have not been able to provide clean water .	大量 , 大大大大大大大大量 。
and this one , this one goes around in a human lifetime .	所以 , 一件事 , 很棒的 。
i mean , a really small trailer park .	我說 , 我很棒 。
they allowed themselves a few mistakes along the way .	他們有一件事 , 很棒 。
and now we get to the actual solution part of this talk .	所以 , 我們要做什麼 。
